,Center,Left,Left Center,Right,Right Center
is_save,0.5859245367767034,0.5626869023532276,0.5714493786946941,0.6105311791836588,0.6185915568226243
is_save,0.5859914855890715,0.5614908553210476,0.573185739603483,0.606795604036995,0.6176299972609108
is_save,0.5858050202011906,0.5600039683067028,0.5727153950161422,0.6079528538841114,0.6180868525706325
is_save,0.5879461449298748,0.5558269834491824,0.5721862235593688,0.6060244190406845,0.6213704899945751
is_save,0.5849951276057697,0.5555869580424153,0.5719337889749154,0.6112452247800719,0.6177116985629539
is_save,0.5862227352843752,0.5598824439670317,0.5714767404783949,0.6090065650905474,0.6212176651788559
is_save,0.5850257134469325,0.5563261279345003,0.5748354532721125,0.6070936708549369,0.617439155449613
is_save,0.5837796709795637,0.5593464086230213,0.5688438424666477,0.6089438462726012,0.6214064490362554
is_save,0.586495295365068,0.55897532516837,0.5695042709844903,0.6101445281507566,0.6184132644709573
is_save,0.5870014628319707,0.5594025468480093,0.5691421489342811,0.6088097252734417,0.6207010432875798
is_save,0.5858843099855425,0.5620122159107543,0.5729345632660401,0.609755582003079,0.6191356439469593
is_save,0.5848222108305098,0.5566835734719258,0.5719704605815366,0.6095795078834944,0.6198320985055717
is_save,0.5857384075884575,0.5575382742853288,0.5687090574691425,0.6112208546444357,0.6198439409249091
is_save,0.5880522595835608,0.5658975489821901,0.5691089481793901,0.6105013030016866,0.615829899881409
is_save,0.5847049904285846,0.5608993766355808,0.5717820432129863,0.6109209979795311,0.6170944521565069
is_save,0.5851968638772804,0.5690083424660821,0.5682596132956064,0.6085657067449504,0.6169931971289088
is_save,0.5877260195900377,0.5576915474952248,0.577702062109239,0.6069900616850102,0.6170326115628778
is_save,0.5844281635452194,0.548001464601681,0.5671484739604599,0.6092764681959566,0.6175766226327088
is_save,0.587803293634336,0.5633705144126573,0.5735705174185632,0.6073414711591472,0.6169008657538874
is_save,0.5853638948216168,0.5517377983223775,0.5739480877351496,0.6076252703707944,0.6214981911178752
is_save,0.5880945644809856,0.560773031241866,0.5666080074302338,0.6074932551841814,0.6175581029051618
is_save,0.5858594268285003,0.5612475809937003,0.5729993360409149,0.6092822269334366,0.6170678644721064
is_save,0.5832708488989501,0.5584613621291803,0.5687429943736301,0.6071167509063615,0.620375112931413
is_save,0.584507534438565,0.5570115544788763,0.5736421341281093,0.6080725590239376,0.621142938514742
is_save,0.5867437289434358,0.5516659256361692,0.5715947026687245,0.6100352000027753,0.617697425197262
is_save,0.5843963036512188,0.5568876355637394,0.5674745813355198,0.6085532955682409,0.617909579565528
is_save,0.5842340974236758,0.5596542830636612,0.5697810117293101,0.6077289821443568,0.6180535985598884
is_save,0.5858935817078363,0.5535512672974525,0.5731405419006905,0.607136534815643,0.6208438378692286
is_save,0.5848975792450414,0.5508722851203951,0.570526918441145,0.6104880732687901,0.6209765507013323
is_save,0.5878072798729217,0.5531201208174208,0.5680895019051906,0.6106371676485577,0.6185167198494259
is_save,0.5865615073908125,0.5581808158986588,0.5692198950722606,0.6080672645753131,0.6219008724880335
is_save,0.5863854059585025,0.5606185287942596,0.569527114867956,0.6073212017717666,0.6183971392555853
is_save,0.5870273017889108,0.5562762168018033,0.5755709546447202,0.6101487017637737,0.6210421902010181
is_save,0.585436828033472,0.5629294157982353,0.5701619379195788,0.610746191403803,0.6180849266836232
is_save,0.5866621479603047,0.5578996433203631,0.5668665129410758,0.6083102689881135,0.6204269433009566
is_save,0.5851618277468419,0.55386498280132,0.5756204433687475,0.6097531968664939,0.6191352724307686
is_save,0.5874493721815192,0.5562543925930432,0.5746611092719206,0.6072452134236976,0.6218211992432575
is_save,0.5851188605509523,0.556575440339741,0.5713146197588058,0.6105669541978439,0.6195560370970551
is_save,0.5862090971744944,0.562510587591756,0.5687955271511204,0.6117595303390857,0.6197194660882476
is_save,0.5841974087828866,0.552587401303211,0.5730491464388981,0.6064016420677014,0.6207354129534212
is_save,0.5865656291314097,0.5625465406311295,0.569187761869882,0.6071226416063267,0.618211824857326
is_save,0.5872350277442654,0.5619403138102567,0.5719137605995568,0.6053394343633032,0.6228181732893681
is_save,0.5870313105446041,0.5623487506293531,0.569770170123011,0.6104464827133124,0.6203628506138694
is_save,0.5852503656690882,0.5584964186661695,0.5743954687847568,0.6078502630453484,0.6165425020765996
is_save,0.5857157056231828,0.5583281831713408,0.5748602666668818,0.6075130702838996,0.6180201661894997
is_save,0.5852934782875984,0.5651124376658647,0.5720735611140783,0.6095811291046479,0.6204482328832692
