,Center,Left,Left Center,Right,Right Center
is_save,0.5226727828541078,0.5836784893367755,0.6052153480534246,0.5925846521488067,0.6329807184191644
is_save,0.5231319309669529,0.5759460815560352,0.6041393828028856,0.5923548499197682,0.6389373355790214
is_save,0.5214289731613504,0.5757470958780952,0.6015292384110522,0.5907042238328412,0.6362490824421636
is_save,0.5229408370270778,0.5867908843229114,0.6032674512959281,0.5921182052976239,0.6389553165103008
is_save,0.5230956612699817,0.5823127366792475,0.6088954278510951,0.5932532894404079,0.6369098707306067
is_save,0.5234613371619721,0.5740328540876085,0.6001658395243319,0.5914752222360415,0.6371216012849988
is_save,0.5217806149965659,0.5840232512310172,0.6031337383290386,0.5923199356108084,0.6361868951747809
is_save,0.5225698156506793,0.5822693323481888,0.6041486401676457,0.589769886201082,0.6401835790531304
is_save,0.5250446682215326,0.5792773119064998,0.6034030688092027,0.5902486730811479,0.6379530329783443
is_save,0.5237214530143847,0.5826030965542704,0.6013275622562092,0.5913744268329931,0.6388406607047596
is_save,0.523875778730643,0.5856013563481655,0.5979904928063815,0.5927432796966791,0.6342381213899985
is_save,0.5275190015177842,0.5784327817230154,0.5992151354192884,0.5911716680237008,0.6338570330746152
is_save,0.5215743762704559,0.5776530374433804,0.6064889293085312,0.5913607687569131,0.6365353006805327
is_save,0.5249170094445976,0.585129079872007,0.6049736311772621,0.5904532604294789,0.6349589285314454
is_save,0.5240010942301243,0.5796441695849586,0.6034246062003059,0.5941177494311285,0.6354577221070459
is_save,0.5235516634242028,0.5836430553839459,0.6024537572751948,0.5925517066862316,0.6358103273095437
is_save,0.5224895547750148,0.5787471474731245,0.6036249377277455,0.5914021195926603,0.6354619744039419
is_save,0.5253655785045204,0.5839717276680452,0.6045741841314303,0.5925472844626798,0.6362161661304317
is_save,0.52151675963347,0.5778093694960587,0.6048101196562058,0.5926462413971707,0.6351286967007297
is_save,0.5229389039005339,0.5850783233761765,0.6065536116127066,0.5925237369983938,0.6375192294281486
is_save,0.5264840276465561,0.5757505539204274,0.5954658105581438,0.5923862663893565,0.6382201209132491
is_save,0.5241546170551793,0.576793550724367,0.6117427860606964,0.5913565318585514,0.6385891377525741
is_save,0.5241137858173036,0.5784108036771028,0.6086481890306101,0.5914285129992891,0.635368144430168
is_save,0.523931260612272,0.5765903035295775,0.6052251549166742,0.5931319068947227,0.6395656093800786
is_save,0.5237712234323822,0.5782545555543016,0.603028445488905,0.5927805775077869,0.6375258218920512
is_save,0.526409134340991,0.5757880119286902,0.6054915525498612,0.5935667839950627,0.6355460263366883
is_save,0.5222893056125071,0.5843659185393059,0.6020111702998918,0.5926000707425375,0.637744391351953
is_save,0.5218910143118239,0.5876868588942817,0.6072807037241709,0.5914411321157796,0.6381947323052433
is_save,0.5224145261851606,0.5857774716584222,0.6018810999192401,0.591500686474856,0.6343510945986348
is_save,0.5257298303576048,0.5868256495792658,0.5980806916109853,0.5906617875968874,0.6375038989864458
is_save,0.5240441337641153,0.5758813723645441,0.6060047352334285,0.5907219581259558,0.6368136809121927
is_save,0.5222030283244852,0.5765349338154024,0.6055254548278981,0.5958908993951977,0.634736483237706
is_save,0.5254392345950406,0.5819144589798844,0.6049743011669119,0.5911484131556446,0.6365300407619879
is_save,0.5259973010214373,0.5908644669869192,0.6024090957463222,0.591760908101878,0.6370048298681769
is_save,0.5234639672424825,0.5864903214132107,0.600933742526107,0.5927815255270792,0.636196117089298
is_save,0.5241797580458439,0.5745932454917693,0.6047742428770115,0.5916777407683442,0.6357942054685106
is_save,0.5228257462548612,0.5824858681301278,0.6051769273108378,0.5933326808497261,0.6377798159992172
is_save,0.5223358177041209,0.5862487848313057,0.6051082529612088,0.5927502542471934,0.6356148989866405
is_save,0.5267816747871542,0.5788633484780161,0.6009365888418914,0.5889254421478705,0.6370851017764964
is_save,0.5240860983566883,0.5836124469904739,0.6096030060612484,0.5949184060625645,0.6345540826648872
is_save,0.5228150427583784,0.5750232490765158,0.6031043151273194,0.5913600464301265,0.6378659029322182
is_save,0.5241908806794139,0.5765557149887903,0.5993742327890637,0.5937278595053593,0.6361622598304821
is_save,0.524020404488764,0.5814900393409362,0.601019263753637,0.5943012212722334,0.6369647566756497
is_save,0.5249121218473464,0.5853616872009455,0.6017118824171694,0.5920838897354997,0.6389263351787215
is_save,0.5238670139365426,0.585632372978494,0.6008732137112356,0.5941522937042294,0.6366726420706779
