,Center,Left,Left Center,Right,Right Center
is_save,0.177640384361683,0.13404444387408204,0.13416579850968124,0.20650323837702805,0.177581574168295
is_save,0.1770915375816649,0.14113295841067475,0.13573249050534691,0.2034353825346784,0.1798133443752124
is_save,0.17665976518147958,0.13325722467273904,0.13823669398388794,0.20289885200021385,0.18493729425871053
is_save,0.17610405182537658,0.12302185010613748,0.13737487182567248,0.20677338664971767,0.185265102802935
is_save,0.17641186968957318,0.12514954150383073,0.1377520307289053,0.20323620601383124,0.1819206498296368
is_save,0.17642010332728542,0.1354820333187362,0.13558444183632773,0.20153648907576882,0.18185977287477972
is_save,0.1772828928939822,0.12758649983200843,0.13882624313602315,0.20610474955829833,0.18484371501393976
is_save,0.17937985560707354,0.1362934892078097,0.13630453253047686,0.203463543970977,0.18178103984689647
is_save,0.1776080777171825,0.12614754235097253,0.13572965119437164,0.20426987803578417,0.1842964224551608
is_save,0.17394481270824586,0.12124779012213505,0.14357958526139813,0.20522909321902966,0.17902605913779907
is_save,0.17477162376654548,0.12341055131292117,0.13651160670005064,0.19977160564533497,0.1858565038978675
is_save,0.17680295942395013,0.1238954167525596,0.14076607339765862,0.20400253646642857,0.1808260778878576
is_save,0.17543121496132275,0.1290710275444824,0.14003583485060866,0.20042546658425703,0.1839471556954192
is_save,0.17610309463048152,0.13443913079049852,0.140807062411829,0.20474821898808582,0.18290872672856917
is_save,0.179152741758013,0.13232987542735453,0.13225851361030094,0.20073505994500151,0.1825596443240579
is_save,0.17677043635668754,0.13170148446709984,0.13534235598089767,0.20389685261794066,0.17993010114267916
is_save,0.17535274442453314,0.1270184738917623,0.13942439210284618,0.20196354183799958,0.18462648735822423
is_save,0.1771750825361481,0.1384483744742966,0.1390091323014263,0.20513866817083598,0.18522840320572764
is_save,0.1800860138747567,0.13517996210938982,0.140154301736385,0.204602840948875,0.17880052346258474
is_save,0.17644436172087863,0.11896162982646857,0.13649004733235248,0.203742085891153,0.1831043020286715
is_save,0.17717470318392342,0.1294619464773164,0.13603349714469948,0.20176818485603654,0.18048197844278857
is_save,0.17775464014077996,0.1284306700410887,0.13852587662092414,0.20021343147247644,0.17811063986310377
is_save,0.17622406487797154,0.13213819276835026,0.13970575082742454,0.2035878603182124,0.18079405713399066
is_save,0.17967302974056143,0.1303118635168406,0.13959288920924073,0.20393947704791715,0.17926390207474546
is_save,0.17645171727701214,0.12532413105841972,0.12897465710193412,0.20407578872956117,0.18519519905845916
is_save,0.17728497760127943,0.13033878728923104,0.13879969545041076,0.20447394431033322,0.18314031899780409
is_save,0.17571527607257698,0.1290690374134541,0.144658309513991,0.20415433159984558,0.18595000786895005
is_save,0.1763001102774452,0.12392711122323713,0.13898297824543016,0.20519682688849344,0.182424885059998
is_save,0.1782099294857068,0.12659081623804086,0.13997831639136565,0.2046505731011703,0.17888566250372578
is_save,0.1785562511629714,0.1341510931278886,0.1361722082649821,0.20359917930219118,0.18116542922161682
is_save,0.17654459254123728,0.13360072358451214,0.13632654595661392,0.20244771722382565,0.18213601024266696
is_save,0.17613694194575857,0.12648198309450265,0.1422142125995492,0.20513088958031594,0.182213408056634
is_save,0.1781321129020606,0.12343873122107213,0.13552764758342362,0.2038634238444601,0.18370789829302686
is_save,0.17527056830772575,0.1393254178666583,0.1475065396223717,0.2037258516012852,0.18499602660391395
is_save,0.17701176966071153,0.1328536153638692,0.14023278060084027,0.20517448686760553,0.17914548750098247
is_save,0.1769246916883353,0.1302974861507879,0.13445107546156732,0.20147345462876892,0.18342334402848404
is_save,0.17834238240343075,0.13949624461003646,0.1352989967994892,0.20614360300037243,0.18355936887952345
is_save,0.17865966262163935,0.13101552529842836,0.1360041940184598,0.20779174435073872,0.18041684080819914
is_save,0.1798502058275896,0.13490327713723932,0.1332200868150223,0.20246330222208997,0.18677331915622364
is_save,0.17822673193804361,0.12541004130305794,0.14153232001437904,0.20636155449778643,0.18417110130743902
is_save,0.17656889431627304,0.1312508676613366,0.13908118921381774,0.20587624412186611,0.1863866643596942
is_save,0.17633512618392344,0.13527730701585772,0.13274881292423268,0.2058347593020734,0.1816962871977285
is_save,0.17659847667409462,0.12780101984596598,0.14127385286066313,0.20478661272017706,0.17749013264084817
is_save,0.1753343105474922,0.12188460925642508,0.14078683893806687,0.20480045466841756,0.1827851162139678
is_save,0.17718614157397422,0.128321183506596,0.14405760929764527,0.20514598897863534,0.18027273059521498
is_save,0.17798976805891908,0.12287137508825963,0.13483574960491912,0.20140550996624224,0.1805409391293391
is_save,0.1789104108330536,0.12644389429026637,0.13658224869139757,0.20597896162699247,0.18408201788034562
is_save,0.1750161855058387,0.12790008083436838,0.1433228612670676,0.20194868754238798,0.1796559022443227
is_save,0.17626489444143761,0.12976762199889358,0.13546251546228144,0.20191682720266757,0.18130059460887193
is_save,0.17798205788567223,0.13025904334859784,0.13908187694625374,0.20592089874894798,0.18412775040474866
is_save,0.17523169763262253,0.12756182549096523,0.14172881775541402,0.20497655724726044,0.18343181332417174
is_save,0.17739626205940034,0.12292334551612899,0.1402233397384447,0.20440067495274744,0.18427944219942527
is_save,0.179414962741493,0.12828648833840117,0.13711524856763707,0.2023028990198047,0.18498857004442804
is_save,0.17838388736610788,0.1272340388087761,0.14274074937484588,0.20507054794674978,0.17924135499650773
is_save,0.17563148350469304,0.12696757021648863,0.1336779206113078,0.20270951618686617,0.18512157739393953
is_save,0.17840978745535474,0.12672081275989416,0.1441709832815668,0.20428694936112984,0.18533231316508475
is_save,0.177310578125777,0.126193919399973,0.13889248298033713,0.20562566282977962,0.18097386478061295
is_save,0.17454475969320354,0.13041495716956708,0.13874578717947755,0.20561226922655218,0.18206401182079796
is_save,0.17831988561000928,0.13125067521190137,0.13770930058697,0.20403338615233063,0.18284522191846936
is_save,0.17489255647415686,0.1276286794325338,0.13645120566772811,0.20362590266564595,0.18146817401507137
is_save,0.18032988009808137,0.12183352646838302,0.14052598182975945,0.206643174007617,0.18194544338620927
is_save,0.177916747710408,0.1278484619012975,0.1402556819671959,0.20494423615585183,0.18513359197358764
is_save,0.17726061577851343,0.1250281661407585,0.13988757665816143,0.20631801373084224,0.1849924573219598
is_save,0.17820597056732135,0.12173157794241679,0.13724408338764948,0.20491692598361833,0.1799346097318077
is_save,0.17650556949357116,0.1292292306673148,0.12904359311942848,0.2047096661364582,0.1805702942700701
is_save,0.17877298058365798,0.1266277120218014,0.14200943019690515,0.20556723817049694,0.18098646191779083
is_save,0.17654423638243388,0.12982858728763447,0.13802380869491032,0.2037864452338563,0.18019654026750165
is_save,0.1793257048861882,0.1297508115399847,0.14384644584893674,0.20629374787590704,0.18323148734387484
is_save,0.17924741587219034,0.1288365561989122,0.13368084790842494,0.20739904385352137,0.18175167532806158
is_save,0.17717193193307035,0.12485778556286242,0.13961950467449652,0.20462105406964531,0.18019772198940948
is_save,0.1778091770314213,0.1325936181105548,0.1390254561301335,0.20128942433013458,0.18260749071215393
is_save,0.1766049649041414,0.13196377361411754,0.13870156844173193,0.20800091616151162,0.1846130874264827
is_save,0.17689322837925958,0.1276902485620765,0.1378884840777509,0.20160192274447275,0.18390484576844757
is_save,0.17520936457567055,0.1223165830586585,0.146511167577056,0.20577596093965644,0.17917579630355573
is_save,0.1778552352050839,0.1288938742793579,0.13847331274665375,0.20724951328907693,0.18364444336515473
is_save,0.17902760099712228,0.12533779200361894,0.1382913611009287,0.2088047173608793,0.18180339860515593
is_save,0.17680486867622958,0.12299124872312417,0.13611126411401187,0.20891908467253772,0.18301062757557268
