,Center,Left,Left Center,Right,Right Center
is_save,0.18873778193939977,0.20270038680393104,0.20109505874350964,0.1663357933612712,0.17771356534514648
is_save,0.1910049347247687,0.20361292290990013,0.20120807959119463,0.1717570740025514,0.17445155640738969
is_save,0.19310102585193872,0.20291169994346886,0.20247313023372188,0.1716399224569502,0.17813926156180948
is_save,0.18823511189809838,0.20826195146784737,0.20285745163327928,0.17217363474805641,0.17462449741690983
is_save,0.19297748063020953,0.19876279416590265,0.19925956367818837,0.1684396240866461,0.175062881201068
is_save,0.19312476455143013,0.19783716732488005,0.20196779964221823,0.1701782195451234,0.17930727469022212
is_save,0.19238837211997745,0.1959869222457009,0.19886943681616365,0.16966604106312427,0.17688025417959635
is_save,0.19234850250429925,0.20700576175224306,0.19532074667270777,0.16829293382017302,0.1743536272293813
is_save,0.19198038675357143,0.20476604617253868,0.19900891017837907,0.17086976712528013,0.1744055862644826
is_save,0.19375931525794704,0.19449627368066585,0.1879785049970244,0.16709041496724353,0.17494173023794785
is_save,0.19081024410807468,0.20879024872428043,0.19567377461474417,0.1698748364389267,0.1783438280202856
is_save,0.19581476441867524,0.19751143032193852,0.1978881988565241,0.16985899995563508,0.1809221202843187
is_save,0.1920603609880186,0.20277792727261335,0.19937561667624332,0.1663400261112331,0.1773927586318219
is_save,0.19167480850629048,0.19712084869848484,0.1935515297673034,0.16670428574938195,0.17424995771405566
is_save,0.19196512365933344,0.1965461127454936,0.20425112849597066,0.16863956178505263,0.17661221617667416
is_save,0.19203175063433414,0.20674084540523374,0.1949465285204991,0.16856766855890498,0.17593244485056503
is_save,0.19585284193941116,0.20352665305836343,0.19527994181945668,0.1671331594778812,0.176778305840886
is_save,0.19101081878747928,0.20108885936416737,0.20320461380966592,0.1708821572312551,0.17513681654987234
is_save,0.19510550505022983,0.19902210003431392,0.19281706122416714,0.1700470544308777,0.17847091990016734
is_save,0.1922397142114275,0.20452241769466578,0.1978215370827608,0.1647474722574503,0.17602294646676747
is_save,0.1874087420331374,0.20671245882190636,0.19546237084253787,0.16981198547981857,0.17719766334131226
is_save,0.19145129596335553,0.19939035925958676,0.20179496958673154,0.16925356728710234,0.17914856313460237
is_save,0.19411324558798038,0.19893358588118443,0.19795462723041735,0.1688810462150519,0.17557875503527098
is_save,0.19077827959401583,0.19441914332113436,0.19854544851191763,0.16927485117769048,0.18126479379901206
is_save,0.1907328129450503,0.1916629411641549,0.19350313572904898,0.17049748229929867,0.17592638255747806
is_save,0.1924038176986972,0.20924168240969132,0.20049950943017014,0.1676461852194011,0.1753384692257156
is_save,0.18864662113556502,0.20106660877591181,0.2002175342573641,0.16967553324548856,0.17685072372442967
is_save,0.18903296418025822,0.20423554106049224,0.19711763028181695,0.1741806366429277,0.17623654839872416
is_save,0.19036668909612203,0.2038796656419377,0.19959531426848148,0.17217717271641336,0.17515276404444524
is_save,0.1938900758597099,0.20839497856536743,0.20023043291445847,0.17035210910971782,0.17398451126737374
is_save,0.19102926277243754,0.1950618737169485,0.1960649971806251,0.16654418818654287,0.17783924662134015
is_save,0.19103740994538326,0.21198210493188918,0.19407327929861834,0.16984414930859104,0.17387656018358505
is_save,0.19242495617433947,0.20204032861952936,0.20188750501361358,0.16642663358893378,0.17683122190047978
is_save,0.19178037801820774,0.20602836879432618,0.19207595715924725,0.1657344000809189,0.17805244343491788
is_save,0.19081084738823528,0.19818730419180597,0.20065960235499403,0.16903228773431805,0.1818286567866192
is_save,0.19377288340210547,0.2118114224954194,0.19749831934530054,0.16906027851733757,0.17746231503167825
is_save,0.19172933295835726,0.2011705946293884,0.19169461122982334,0.16789820495140928,0.17259668543095547
is_save,0.19241938646135232,0.21163614602662367,0.19782027836601535,0.1697224032648691,0.1737229328718003
is_save,0.19279281611077442,0.20267138772064636,0.19592059091331077,0.1670597985743108,0.17927192231867994
is_save,0.1907814906264732,0.19564660262218703,0.19329291522080683,0.16581161940979483,0.17318554619775595
is_save,0.1933527927839263,0.20721944933705266,0.1981514056288709,0.16871501875454425,0.17301055899563866
is_save,0.19376430693818575,0.19671085084246753,0.19222408182409728,0.16588905414006427,0.1778243230056918
is_save,0.19074796947699846,0.21640145955371776,0.19344633620678847,0.17003976728858206,0.1781188084645774
is_save,0.19130039206456773,0.21041096457591535,0.19918913466666194,0.17084101493459658,0.17883232978028107
is_save,0.19388299463757053,0.19383069559126065,0.19833508320350424,0.16797989055482349,0.1772383116875929
is_save,0.19059696963226397,0.20590483507434282,0.20394971279073626,0.16861839620998176,0.17360984759887893
is_save,0.18976093736018584,0.19816981766636443,0.19587078856030743,0.16966005926031413,0.1747728411775763
is_save,0.1925017112578818,0.19783663897033632,0.1906284605281081,0.16724792305619363,0.1801010795468505
is_save,0.19204303821115148,0.20113807673970413,0.19890670750111988,0.1670814380836007,0.17598270620495543
is_save,0.19290869367018415,0.20267414939212425,0.19228506468091994,0.16794729575314182,0.17556873429720682
is_save,0.19215991716084474,0.20091060381412823,0.19958151410502595,0.1705064439613188,0.17648705376710005
is_save,0.19100042913210086,0.2031619727884138,0.19517402238577808,0.17086753515102499,0.1756536020274746
is_save,0.19363970585332213,0.20326274501378178,0.20337127556299345,0.17081410113008427,0.17653250156457678
is_save,0.19385584865887834,0.2059766721284495,0.19707071499716017,0.1715053259531688,0.17572673207846173
is_save,0.19261025928050235,0.19693315239175907,0.19797468586691097,0.17155774385180078,0.1791000995849159
is_save,0.19027959957195284,0.2045755952504522,0.19840806664432564,0.16749396025079866,0.17382398033663526
is_save,0.19291225199346163,0.19628948454525708,0.19828426665195298,0.1700035557612672,0.179580893208086
is_save,0.19668567641712065,0.1950593905969295,0.19959625291175842,0.1685511359976677,0.1726099922197366
is_save,0.1935882705456204,0.20878030123621183,0.19679621974529493,0.16877031458973518,0.17773813153458023
is_save,0.19096057000426025,0.20862845509133665,0.18806747235349502,0.16794290168560477,0.1736631631167544
