,Center,Left,Left Center,Right,Right Center
is_save,0.4243908964539132,0.46490166074080735,0.43238495295275986,0.3669114458388149,0.40648914243172063
is_save,0.4229147672090809,0.4709871067345164,0.4412880168125861,0.3739989451950052,0.40762609564180435
is_save,0.422159503721286,0.4617065956465132,0.43982143284152003,0.37390852048023504,0.4102366452550468
is_save,0.4236598147074031,0.4727995242194201,0.43662889312376063,0.37393891853339994,0.41094846595600437
is_save,0.42372991033841223,0.4597435095401939,0.4433856751810035,0.37478269690456445,0.4034427490628754
is_save,0.420724758607799,0.45365455484505357,0.4320841484535623,0.37043052049422276,0.41150827319935634
is_save,0.42507697374473413,0.4499772662434707,0.44407693645304824,0.3711776079716391,0.40477958648901774
is_save,0.4232071963479467,0.4736240435034358,0.4434534197754479,0.37270059894715313,0.4090237729334504
is_save,0.42259091259508136,0.44464419197239907,0.4244209778502018,0.36910252064694415,0.4120756611301667
is_save,0.4257445104087203,0.44760290856399054,0.4509050964400146,0.37370440399499527,0.4118164708699082
is_save,0.4243344003177685,0.46304918170003984,0.4339207450749114,0.3669295523710227,0.4144415610880765
is_save,0.4235435398258929,0.45264566912322163,0.4300448029005042,0.37182190419170574,0.4049635207128938
is_save,0.42111177823418766,0.46541967997032263,0.4304959044080633,0.37594361339356963,0.4115916814688051
is_save,0.42507654500001835,0.4601380594000679,0.44138722428234606,0.3689496978233355,0.4072481736197144
is_save,0.42413054159394625,0.4668536682731342,0.4344119013955786,0.36935858506603175,0.40441404976706413
is_save,0.42658116640774785,0.4581608020721371,0.43368111662011066,0.3764439127435116,0.4085723929505607
is_save,0.4239511407237213,0.462493962938799,0.4394615000833284,0.37384778197902674,0.4057049354467604
is_save,0.4254133962565087,0.468607509868774,0.4420304941838664,0.37328228882393233,0.4079596416073381
is_save,0.4192988966698287,0.4782485855711744,0.4364365380955993,0.37146436322905924,0.4060665967549332
is_save,0.4213451701777715,0.4668186011590749,0.4359558624419744,0.3724862510946188,0.40303970473171974
is_save,0.4207676163157228,0.46029134688000595,0.44952720758488257,0.36807815700429547,0.4111157144405518
is_save,0.42456762231375994,0.47024952237462264,0.4310747690159128,0.37082482806390477,0.41044658038392856
is_save,0.42029821292235,0.4634390314104898,0.43389050225520387,0.3714855348392102,0.40779964449273676
is_save,0.41985948206002266,0.4592956613965609,0.4285748474959343,0.3751218651269141,0.40415405788987313
is_save,0.4205677643892177,0.46771523990551284,0.44130290153045354,0.37270189945273496,0.40934341956155446
is_save,0.42597225278895723,0.46734998222739854,0.4265831129452142,0.37754958215258466,0.40664547741259066
is_save,0.42903258274661077,0.47549395390367855,0.44213252468043784,0.36746882025059824,0.411491382210178
is_save,0.4233776159339492,0.45984085440632,0.4336072934493817,0.37261160461299014,0.40773501076819124
is_save,0.42308753548372924,0.44375521680124824,0.4411141139443046,0.3725056324378024,0.4007700268009439
is_save,0.4230197098175561,0.4516438562006753,0.44076548942906874,0.3712868120603286,0.4060450445575394
is_save,0.4200527401915645,0.4601507441792809,0.43810306988989384,0.37549003063220365,0.40825985633438855
is_save,0.42511734427622033,0.45221788418665565,0.445704143357193,0.3686883790509404,0.4101427298937956
is_save,0.42235497283900075,0.46474413731050895,0.4328701035527841,0.3741160032187304,0.41004171373753756
is_save,0.4241382698412293,0.4477062207541018,0.43694894071625945,0.3780072844534243,0.40761827034971754
is_save,0.4213077744861729,0.4492371590048838,0.44770652343379236,0.3758830117782039,0.40837602740902307
is_save,0.42330392842674147,0.46093716859494427,0.425685636240111,0.368549087854415,0.4133971035690261
is_save,0.42229863659674105,0.4621523112902423,0.43479374205566773,0.37109317264049224,0.4117901696085381
is_save,0.4256625401531956,0.45900261324041813,0.4458125634600397,0.3680133152659825,0.41089892340965567
is_save,0.42397307458935013,0.4593601529411606,0.43795643949163143,0.3778411118915319,0.4035180607419819
is_save,0.42424025804406723,0.4520392189029807,0.4492821735949743,0.3717611223479194,0.4076713082484838
is_save,0.41823649833333026,0.4587107959031657,0.4363895137516549,0.37172514082136343,0.4030873030417938
